Empresa,Id
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-321
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-324
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-323
Bionergía de Nuevo León,FCABN-14
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-325
Domos Telecomunicaciones S.A. de C.V.,FDT-169
Domos Telecomunicaciones S.A. de C.V.,FDT-168
Domos Telecomunicaciones S.A. de C.V.,FDT-167
Domos Telecomunicaciones S.A. de C.V.,FDT-166
Domos Telecomunicaciones S.A. de C.V.,FDT-165
Domos Telecomunicaciones S.A. de C.V.,FDT-164
Domos Telecomunicaciones S.A. de C.V.,FDT-163
Domos Telecomunicaciones S.A. de C.V.,FDT-162
Domos Telecomunicaciones S.A. de C.V.,FDT-161
Domos Telecomunicaciones S.A. de C.V.,FDT-160
Domos Telecomunicaciones S.A. de C.V.,FDT-159
Domos Telecomunicaciones S.A. de C.V.,FDT-158
Domos Telecomunicaciones S.A. de C.V.,FDT-157
Bionergía de Nuevo León,FABN-337
Bionergía de Nuevo León,FABN-336
Bionergía de Nuevo León,FABN-335
Bionergía de Nuevo León,FABN-334
Bionergía de Nuevo León,FABN-333
Bionergía de Nuevo León,FABN-332
Bionergía de Nuevo León,FABN-331
Bionergía de Nuevo León,FABN-329
Bionergía de Nuevo León,FABN-328
Bionergía de Nuevo León,FABN-327
Bionergía de Nuevo León,FABN-326
Bionergía de Nuevo León,FABN-325
Bionergía de Nuevo León,FABN-324
Bionergía de Nuevo León,FABN-323
Bionergía de Nuevo León,FABN-322
Bionergía de Nuevo León,FABN-321
Bionergía de Nuevo León,FABN-320
Bionergía de Nuevo León,FABN-319
Bionergía de Nuevo León,FABN-318
Bionergía de Nuevo León,FABN-317
Domos Telecomunicaciones S.A. de C.V.,FDT-156
Domos Telecomunicaciones S.A. de C.V.,FDT-155
Domos Telecomunicaciones S.A. de C.V.,FDT-154
Domos Telecomunicaciones S.A. de C.V.,FDT-153
Domos Telecomunicaciones S.A. de C.V.,FDT-152
Domos Telecomunicaciones S.A. de C.V.,FDT-151
Domos Telecomunicaciones S.A. de C.V.,FDT-149
Domos Telecomunicaciones S.A. de C.V.,FDT-148
Domos Telecomunicaciones S.A. de C.V.,FDT-147
Domos Telecomunicaciones S.A. de C.V.,FDT-146
Domos Telecomunicaciones S.A. de C.V.,FDT-145
Domos Telecomunicaciones S.A. de C.V.,FDT-144
Domos Telecomunicaciones S.A. de C.V.,FDT-143
Domos Telecomunicaciones S.A. de C.V.,FDT-142
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-1107
Bionergía de Nuevo León,FABN-316
Bionergía de Nuevo León,FABN-315
Sistemas de Energía Internacional,FCASE-76
Sistemas de Energía Internacional,FCASE-75
Sistemas de Energía Internacional,FCASE-74
Sistemas de Energía Internacional,FASE-2279
Sistemas de Energía Internacional,FASE-2277
Sistemas de Energía Internacional,FASE-2274
Domos Telecomunicaciones S.A. de C.V.,NDT-3
Domos Telecomunicaciones S.A. de C.V.,FDT-335
Domos Telecomunicaciones S.A. de C.V.,FDT-334
Domos Telecomunicaciones S.A. de C.V.,FDT-333
Domos Telecomunicaciones S.A. de C.V.,FDT-332
Domos Telecomunicaciones S.A. de C.V.,FDT-331
Domos Telecomunicaciones S.A. de C.V.,FDT-330
Domos Telecomunicaciones S.A. de C.V.,FDT-329
Domos Telecomunicaciones S.A. de C.V.,FDT-328
Domos Telecomunicaciones S.A. de C.V.,FDT-327
Domos Telecomunicaciones S.A. de C.V.,FDT-326
Domos Telecomunicaciones S.A. de C.V.,FDT-324
Domos Telecomunicaciones S.A. de C.V.,FDT-141
Domos Telecomunicaciones S.A. de C.V.,FDT-140
Domos Telecomunicaciones S.A. de C.V.,FDT-139
Domos Telecomunicaciones S.A. de C.V.,FDT-138
Sistemas de Energía Internacional,FCASE-73
Sistemas de Energía Internacional,FASE-2273
Sistemas de Energía Internacional,FASE-2272
Sistemas de Energía Internacional,FASE-2271
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-327
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-326
Domos Telecomunicaciones S.A. de C.V.,FDT-137
Domos Telecomunicaciones S.A. de C.V.,FDT-136
Domos Telecomunicaciones S.A. de C.V.,FDT-135
Domos Telecomunicaciones S.A. de C.V.,FDT-134
Sistemas de Energía Internacional,FASE-2269
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-1109
Gentor,FAGE-454
Gentor,FAGE-453
Gentor,FAGE-452
Gentor,FAGE-451
Gentor,FAGE-450
Gentor,FAGE-449
Gentor,FAGE-448
Gentor,FAGE-447
Gentor,FAGE-446
Gentor,FAGE-445
Gentor,FAGE-444
Gentor,FAGE-443
Gentor,FAGE-442
Gentor,FAGE-440
Gentor,FAGE-439
Gentor,FAGE-438
Gentor,FAGE-437
Gentor,FAGE-436
Gentor,FAGE-435
Gentor,FAGE-434
Gentor,FAGE-433
Gentor,FAGE-329
Gentor,FAGE-328
Sistemas de Energía Internacional,NCASE-21
Sistemas de Energía Internacional,FCASE-72
Sistemas de Energía Internacional,FCASE-71
Gentor,FCAGE-16
Gentor,FCAGE-15
Sistemas de Energía Internacional,FASE-2291
Seisa Servicios y Tecnología,FASS-544
Seisa Servicios y Tecnología,FASS-543
Seisa Servicios y Tecnología,FASS-542
Sistemas de Energía Internacional,FASE-2266
Sistemas de Energía Internacional,FASE-2265
Sistemas de Energía Internacional,FASE-2264
PIESA,FACPSA-9
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-225
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-224
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-223
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-222
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-221
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-220
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-219
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-218
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-217
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-216
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-215
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-214
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-213
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-212
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-211
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-210
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-209
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-208
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-207
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-206
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-205
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-204
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-203
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-202
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-201
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-200
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-199
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-198
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-197
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-196
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-195
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-194
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-193
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-192
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-191
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-190
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-188
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-187
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-186
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-185
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-184
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-183
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-182
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-181
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-180
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-179
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-178
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-177
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-176
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-175
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-1108
Inge y Mejor Ambiental S.A. de C.V.,FACHYD-33
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-230
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-174
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-173
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-172
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-171
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-170
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-169
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-168
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-167
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-166
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-165
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-164
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-163
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-162
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-161
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-160
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-159
Sistemas de Energía Internacional,FASE-2267
PIESA,FACPSA-8
PIESA,FACPSA-7
PIESA,FACPSA-6
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-266
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-158
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-157
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-156
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-155
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-154
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-153
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-152
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-151
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-150
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-149
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-148
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-147
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-146
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-144
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-143
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-142
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-141
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-140
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-139
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-138
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-137
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-136
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-135
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-134
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-133
Sistemas de Energía Internacional,FCASE-70
Gentor,FCAGE-14
Sistemas de Energía Internacional,FASE-2262
Gentor Servicios,FAGS-232
Gentor Servicios,FAGS-231
Gentor Servicios,FAGS-230
Gentor Servicios,FAGS-229
Gentor Servicios,FAGS-228
Gentor Servicios,FAGS-227
Gentor Servicios,FAGS-226
Gentor Servicios,FAGS-225
Gentor Servicios,FAGS-224
Inge y Mejor Ambiental S.A. de C.V.,FACHYD-30
Inge y Mejor Ambiental S.A. de C.V.,FACHYD-29
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-132
Sistemas de Energía Internacional,FCASE-69
Sistemas de Energía Internacional,FCASE-68
Sistemas de Energía Internacional,FASE-2261
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-131
Inge y Mejor Ambiental S.A. de C.V.,FACHYD-28
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-130
Sistemas de Energía Internacional,FASE-2268
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-129
Inge y Mejor Ambiental S.A. de C.V.,FACHYD-27
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-128
Sistemas de Energía Internacional,FASE-2257
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-127
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-122
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-121
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-120
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-119
PIESA,NCPSA-3
PIESA,NCPSA-2
PIESA,NCPSA-1
Sistemas de Energía Internacional,FASE-2256
PIESA,FACPSA-5
Bionergía de Nuevo León,FABN-314
Bionergía de Nuevo León,FABN-313
Sistemas de Energía Internacional,FASE-2255
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-118
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-117
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-116
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-115
Domos Telecomunicaciones S.A. de C.V.,FDT-133
Domos Telecomunicaciones S.A. de C.V.,FDT-132
Domos Telecomunicaciones S.A. de C.V.,FDT-131
Domos Telecomunicaciones S.A. de C.V.,FDT-130
Domos Telecomunicaciones S.A. de C.V.,FDT-129
Domos Telecomunicaciones S.A. de C.V.,FDT-128
Domos Telecomunicaciones S.A. de C.V.,FDT-127
Domos Telecomunicaciones S.A. de C.V.,FDT-126
Domos Telecomunicaciones S.A. de C.V.,FDT-125
Domos Telecomunicaciones S.A. de C.V.,FDT-124
Domos Telecomunicaciones S.A. de C.V.,FDT-123
Domos Telecomunicaciones S.A. de C.V.,FDT-122
Domos Telecomunicaciones S.A. de C.V.,FDT-121
Domos Telecomunicaciones S.A. de C.V.,FDT-120
Domos Telecomunicaciones S.A. de C.V.,FDT-119
Bionergía de Nuevo León,FABN-308
Bionergía de Nuevo León,FABN-307
Bionergía de Nuevo León,FABN-306
Bionergía de Nuevo León,FABN-305
Bionergía de Nuevo León,FABN-304
Bionergía de Nuevo León,FABN-303
Bionergía de Nuevo León,FABN-302
Bionergía de Nuevo León,FABN-301
Bionergía de Nuevo León,FABN-300
Bionergía de Nuevo León,FABN-299
Bionergía de Nuevo León,FABN-298
Bionergía de Nuevo León,FABN-297
Bionergía de Nuevo León,FABN-296
Bionergía de Nuevo León,FABN-295
Bionergía de Nuevo León,FABN-294
Bionergía de Nuevo León,FABN-293
Bionergía de Nuevo León,FABN-292
Bionergía de Nuevo León,FABN-291
Bionergía de Nuevo León,FABN-290
Bionergía de Nuevo León,FABN-289
Bionergía de Nuevo León,FABN-288
Bionergía de Nuevo León,FABN-287
Bionergía de Nuevo León,FABN-286
Domos Telecomunicaciones S.A. de C.V.,FDT-118
Domos Telecomunicaciones S.A. de C.V.,FDT-117
Domos Telecomunicaciones S.A. de C.V.,FDT-116
Domos Telecomunicaciones S.A. de C.V.,FDT-115
Domos Telecomunicaciones S.A. de C.V.,FDT-114
Sistemas de Energía Internacional,FASE-2251
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-114
Domos Telecomunicaciones S.A. de C.V.,FDT-99
Domos Telecomunicaciones S.A. de C.V.,FDT-98
Domos Telecomunicaciones S.A. de C.V.,FDT-97
Domos Telecomunicaciones S.A. de C.V.,FDT-96
Domos Telecomunicaciones S.A. de C.V.,FDT-95
Domos Telecomunicaciones S.A. de C.V.,FDT-94
Domos Telecomunicaciones S.A. de C.V.,FDT-113
Domos Telecomunicaciones S.A. de C.V.,FDT-112
Domos Telecomunicaciones S.A. de C.V.,FDT-111
Domos Telecomunicaciones S.A. de C.V.,FDT-110
Domos Telecomunicaciones S.A. de C.V.,FDT-109
Domos Telecomunicaciones S.A. de C.V.,FDT-108
Domos Telecomunicaciones S.A. de C.V.,FDT-107
Domos Telecomunicaciones S.A. de C.V.,FDT-106
Domos Telecomunicaciones S.A. de C.V.,FDT-105
Domos Telecomunicaciones S.A. de C.V.,FDT-104
Domos Telecomunicaciones S.A. de C.V.,FDT-103
Domos Telecomunicaciones S.A. de C.V.,FDT-102
Domos Telecomunicaciones S.A. de C.V.,FDT-101
Domos Telecomunicaciones S.A. de C.V.,FDT-100
Gentor,FAGE-432
Gentor,FAGE-431
Gentor,FAGE-430
Gentor,FAGE-429
Gentor,FAGE-427
Gentor,FAGE-426
Gentor,FAGE-425
Gentor,FAGE-424
Gentor,FAGE-422
Gentor,FAGE-421
Gentor,FAGE-420
Gentor,FAGE-419
Gentor,FAGE-269
Gentor,FAGE-268
Gentor,FAGE-267
Gentor,FAGE-266
Gentor,FAGE-265
Gentor,FAGE-264
Gentor,FAGE-263
Gentor,FAGE-262
Gentor,FAGE-261
Gentor,FAGE-260
Gentor,FAGE-259
Inge y Mejor Ambiental S.A. de C.V.,FACHYD-26
Domos Telecomunicaciones S.A. de C.V.,FDT-66
Sistemas de Energía Internacional,FCASE-62
Gentor,FCAGE-110
Seisa Servicios y Tecnología,FASS-541
Seisa Servicios y Tecnología,FASS-540
Seisa Servicios y Tecnología,FASS-539
Seisa Servicios y Tecnología,FASS-538
Seisa Servicios y Tecnología,FASS-537
Sistemas de Energía Internacional,FASE-2253
Sistemas de Energía Internacional,FASE-2250
Sistemas de Energía Internacional,FASE-2249
Sistemas de Energía Internacional,FASE-2248
Sistemas de Energía Internacional,FASE-2247
Sistemas de Energía Internacional,FASE-2246
Operadora de Plantas de Energia,FAOP-17
PIESA,FACPSA-4
PIESA,FACPSA-3
PIESA,FACPSA-2
PIESA,FACPSA-1
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-110
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-109
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-108
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-107
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-106
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-105
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-104
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-103
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-102
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-101
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-100
Bioelectrica de Monterrey,FABM-81
Bioelectrica de Monterrey,FABM-80
Bioelectrica de Monterrey,FABM-79
Bioelectrica de Monterrey,FABM-78
Sistemas de Energía Internacional,FASE-2245
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-99
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-98
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-97
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-96
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-95
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-94
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-93
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-92
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-91
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-90
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-89
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-88
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-87
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-86
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-85
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-84
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-83
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-82
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-81
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-80
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-79
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-78
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-77
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-76
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-75
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-74
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-73
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-72
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-71
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-700
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-70
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-69
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-68
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-67
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-66
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-65
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-64
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-63
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-62
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-61
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-60
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-59
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-58
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-57
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-56
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-55
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-54
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-53
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-52
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-51
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-50
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-49
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-48
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-47
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-46
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-45
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-44
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-43
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-42
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-41
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-40
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-39
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-38
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-37
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-35
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-34
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-33
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-285
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-19
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-18
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-17
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-16
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-15
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-126
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-125
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-124
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-1105
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-36
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-32
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-31
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-30
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-29
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-28
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-27
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-26
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-25
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-24
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-23
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-22
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-20
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-14
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-10
Domos Telecomunicaciones S.A. de C.V.,FDT-93
Sistemas de Energía Internacional,FASE-2252
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-13
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-12
Sistemas de Energía Internacional,FASE-2243
Gentor Servicios,FAGS-223
Gentor Servicios,FAGS-222
Gentor Servicios,FAGS-221
Gentor Servicios,FAGS-220
Gentor Servicios,FAGS-219
Gentor Servicios,FAGS-218
Gentor Servicios,FAGS-217
Gentor Servicios,FAGS-216
Gentor Servicios,FAGS-215
Gentor Servicios,FAGS-214
Gentor Servicios,FAGS-213
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-11
Domos Telecomunicaciones S.A. de C.V.,NDT-2
Sistemas de Energía Internacional,FASE-2242
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-9
Gentor,FCAGE-9
Gentor,FCAGE-8
Gentor,FCAGE-7
Gentor,FCAGE-6
Gentor,FCAGE-5
Gentor,FCAGE-12
Gentor,FCAGE-11
Gentor,FCAGE-10
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-8
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-7
Domos Telecomunicaciones S.A. de C.V.,NDT-1
Domos Telecomunicaciones S.A. de C.V.,FDT-65
Sistemas de Energía Internacional,FCASE-66
Sistemas de Energía Internacional,FCASE-65
Sistemas de Energía Internacional,FCASE-64
Sistemas de Energía Internacional,FASE-2237
Sistemas de Energía Internacional,FASE-2236
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-112
Sistemas de Energía Internacional,FASE-2235
Gentor Servicios,FCAGS-2
Domos Telecomunicaciones S.A. de C.V.,FDT-92
Domos Telecomunicaciones S.A. de C.V.,FDT-91
Domos Telecomunicaciones S.A. de C.V.,FDT-83
Domos Telecomunicaciones S.A. de C.V.,FDT-82
Domos Telecomunicaciones S.A. de C.V.,FDT-81
Domos Telecomunicaciones S.A. de C.V.,FDT-90
Domos Telecomunicaciones S.A. de C.V.,FDT-80
Domos Telecomunicaciones S.A. de C.V.,FDT-89
Domos Telecomunicaciones S.A. de C.V.,FDT-88
Domos Telecomunicaciones S.A. de C.V.,FDT-87
Domos Telecomunicaciones S.A. de C.V.,FDT-86
Domos Telecomunicaciones S.A. de C.V.,FDT-85
Domos Telecomunicaciones S.A. de C.V.,FDT-64
Domos Telecomunicaciones S.A. de C.V.,FDT-63
Domos Telecomunicaciones S.A. de C.V.,FDT-62
Domos Telecomunicaciones S.A. de C.V.,FDT-61
Domos Telecomunicaciones S.A. de C.V.,FDT-60
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-6
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-111
Domos Telecomunicaciones S.A. de C.V.,FDT-84
Domos Telecomunicaciones S.A. de C.V.,FDT-59
